Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
24-04-2015,1085.367,1090.297,1081.145,1088.318,484802126,2.951,1085.367,849220914125,31842,,,,,,,,INFRASTRUC,51,699748112473154.0
27-04-2015,1088.318,1077.924,1050.877,1057.224,1291525789,-31.094,1088.318,1017870763127,36789,,,,,,,,INFRASTRUC,51,679755786989347.0
28-04-2015,1057.224,1051.781,1033.471,1051.781,518919387,-5.443,1057.224,764992837155,30266,,,,,,,,INFRASTRUC,51,676256219053834.0
29-04-2015,1051.781,1051.862,1004.465,1019.427,857713941,-32.354,1051.781,1247419276324,35750,,,,,,,,INFRASTRUC,51,655453407669323.0
30-04-2015,1019.427,1026.38,1002.11,1002.11,577476778,-17.317,1019.427,1480958447710,29210,,,,,,,,INFRASTRUC,51,644319252885449.0
04-05-2015,1002.11,1025.595,1002.776,1022.292,415872891,20.182,1002.11,792192427204,41666,,,,,,,,INFRASTRUC,52,657578041868658.0
05-05-2015,1022.292,1032.901,1014.481,1020.681,967195589,-1.611,1022.292,842836594760,35616,,,,,,,,INFRASTRUC,52,656541516471814.0
06-05-2015,1020.681,1024.598,1005.39,1024.598,921292933,3.917,1020.681,1015847198180,30031,,,,,,,,INFRASTRUC,52,659061213650872.0
07-05-2015,1024.598,1033.523,1016.094,1029.507,1849956834,4.909,1024.598,1095733310805,41810,,,,,,,,INFRASTRUC,52,662218827273029.0
08-05-2015,1029.507,1042.94,1031.301,1038.314,648623344,8.807,1029.507,602723541535,30011,,,,,,,,INFRASTRUC,52,667883923689793.0
11-05-2015,1038.314,1045.983,1034.234,1035.86,418085735,-2.454,1038.314,581028412825,23196,,,,,,,,INFRASTRUC,52,666304999035094.0
12-05-2015,1035.86,1045.777,1032.354,1034.274,490163104,-1.586,1035.86,617186715710,31765,,,,,,,,INFRASTRUC,52,665284775516863.0
13-05-2015,1034.274,1048.88,1028.05,1045.62,355940894,11.346,1034.274,551891992355,35550,,,,,,,,INFRASTRUC,52,672582987616585.0
15-05-2015,1045.62,1046.655,1034.161,1043.083,373803376,-2.537,1045.62,668399714718,25840,,,,,,,,INFRASTRUC,52,670951262739737.0
18-05-2015,1043.083,1042.998,1034.785,1042.998,647548198,-0.085,1043.083,787249997625,16473,,,,,,,,INFRASTRUC,52,670896388350027.0
19-05-2015,1042.998,1045.674,1035.065,1045.674,535705525,2.676,1042.998,951638763585,18008,,,,,,,,INFRASTRUC,52,672617369220095.0
20-05-2015,1045.674,1051.727,1043.909,1043.909,636985843,-1.765,1045.674,1114728736836,23521,,,,,,,,INFRASTRUC,52,671481840016625.0
21-05-2015,1043.909,1055.804,1046.507,1049.442,488022955,5.533,1043.909,1789332803935,20587,,,,,,,,INFRASTRUC,52,675041005085169.0
22-05-2015,1049.442,1056.684,1046.281,1053.381,276393331,3.939,1049.442,393519362365,21039,,,,,,,,INFRASTRUC,52,677574572463894.0
25-05-2015,1053.381,1051.558,1040.61,1040.61,227315697,-12.771,1053.381,267399379500,12800,,,,,,,,INFRASTRUC,52,669360033210036.0
26-05-2015,1040.61,1055.971,1041.872,1055.479,733270350,14.869,1040.61,561013062400,25500,,,,,,,,INFRASTRUC,52,678924210031710.0
