Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
13-03-2015,1362.95,1371.642,1355.891,1359.539,508172762,-3.411,1362.95,401557715250,20053,,,,,,,,MISC-IND,41,387452181645440.0
16-03-2015,1359.539,1376.922,1359.575,1372.338,493993495,12.799,1359.539,575235684525,12277,,,,,,,,MISC-IND,41,391099554563083.0
17-03-2015,1372.338,1383.254,1368.084,1375.92,544843742,3.582,1372.338,359390532875,15774,,,,,,,,MISC-IND,41,392120414910244.0
18-03-2015,1375.92,1379.413,1365.148,1371.094,217074416,-4.826,1375.92,320498659940,12414,,,,,,,,MISC-IND,41,390745024040793.0
19-03-2015,1371.094,1389.401,1371.797,1382.88,552996450,11.786,1371.094,1071229979600,10287,,,,,,,,MISC-IND,41,394103914636691.0
20-03-2015,1382.88,1396.545,1371.835,1389.523,237442572,6.643,1382.88,478795343535,10735,,,,,,,,MISC-IND,41,395997174209551.0
23-03-2015,1389.523,1418.477,1393.4,1396.268,1371450636,6.745,1389.523,862335502300,23557,,,,,,,,MISC-IND,41,397919423761073.0
24-03-2015,1396.268,1400.869,1386.354,1393.05,674186885,-3.218,1396.268,949139427575,16526,,,,,,,,MISC-IND,41,397002353472774.0
25-03-2015,1393.05,1406.162,1387.558,1397.559,716349703,4.509,1393.05,441839255150,18884,,,,,,,,MISC-IND,41,398287461509425.0
26-03-2015,1397.559,1401.254,1388.393,1389.988,675831759,-7.571,1397.559,509564663550,21754,,,,,,,,MISC-IND,41,396129724175824.0
27-03-2015,1389.988,1394.089,1368.815,1394.089,251156172,4.101,1389.988,447723669740,5849,,,,,,,,MISC-IND,41,397298452288957.0
30-03-2015,1394.089,1428.07,1394.272,1417.755,1044139575,23.666,1394.089,604667916830,13858,,,,,,,,MISC-IND,41,404043046973727.0
31-03-2015,1417.755,1452.684,1424.061,1452.684,361233542,34.929,1417.755,540613021300,11474,,,,,,,,MISC-IND,41,413997430277055.0
01-04-2015,1452.684,1452.684,1391.508,1391.508,637706558,-61.176,1452.684,679222466940,11809,,,,,,,,MISC-IND,41,396563016947340.0
02-04-2015,1391.508,1406.422,1362.404,1376.629,381603240,-14.879,1391.508,545603230100,10821,,,,,,,,MISC-IND,41,392322787255692.0
06-04-2015,1376.629,1401.694,1380.181,1397.54,397779675,20.911,1376.629,300425497830,6843,,,,,,,,MISC-IND,41,398282188643798.0
07-04-2015,1397.54,1408.22,1385.316,1389.417,448547300,-8.123,1397.54,234133646900,8101,,,,,,,,MISC-IND,41,395967180073155.0
08-04-2015,1389.417,1385.866,1362.473,1366.49,636150662,-22.927,1389.417,532077808275,21049,,,,,,,,MISC-IND,41,389433374096860.0
09-04-2015,1366.49,1394.263,1367.921,1394.263,529749636,27.773,1366.49,353660688000,14654,,,,,,,,MISC-IND,41,397348348309099.0
10-04-2015,1394.263,1404.589,1372.033,1393.158,792738255,-1.105,1394.263,516990233375,16115,,,,,,,,MISC-IND,41,397033318696862.0
13-04-2015,1393.158,1399.198,1379.581,1399.198,403776300,6.04,1393.158,239848120700,21403,,,,,,,,MISC-IND,41,398754699092202.0
14-04-2015,1399.198,1403.046,1384.393,1403.046,614242786,3.848,1399.198,324747343470,16499,,,,,,,,MISC-IND,41,399851417789089.0
15-04-2015,1403.046,1406.662,1390.526,1397.792,779726530,-5.254,1403.046,454072684200,12755,,,,,,,,MISC-IND,41,398353943720910.0
16-04-2015,1397.792,1405.557,1371.91,1382.003,1279854644,-15.789,1397.792,715605827700,20113,,,,,,,,MISC-IND,41,393854478621110.0
17-04-2015,1382.003,1385.875,1367.927,1368.52,497530343,-13.483,1382.003,467876829160,8748,,,,,,,,MISC-IND,41,390011715688289.0
20-04-2015,1368.52,1372.856,1320.948,1328.231,246413300,-40.289,1368.52,868895144600,8932,,,,,,,,MISC-IND,41,378530000212103.0
21-04-2015,1328.231,1364.348,1324.701,1360.743,425055718,32.512,1328.231,426714037120,9699,,,,,,,,MISC-IND,41,387795486772792.0
22-04-2015,1360.743,1368.514,1353.528,1359.04,323018600,-1.703,1360.743,257104502800,8045,,,,,,,,MISC-IND,41,387310046221823.0
23-04-2015,1359.04,1365.146,1351.736,1357.542,382936400,-1.498,1359.04,367869988500,9625,,,,,,,,MISC-IND,41,386883215125797.0
24-04-2015,1357.542,1371.381,1342.542,1353.246,161731828,-4.296,1357.542,332659178000,9317,,,,,,,,MISC-IND,41,385658966618303.0
27-04-2015,1353.246,1350.795,1286.92,1288.708,273736700,-64.538,1353.246,653930803200,11108,,,,,,,,MISC-IND,41,367266361907285.0
28-04-2015,1288.708,1280.335,1257.941,1276.433,157377547,-12.275,1288.708,442845079500,7772,,,,,,,,MISC-IND,41,363768082783885.0
29-04-2015,1276.433,1277.459,1219.284,1237.506,202324550,-38.927,1276.433,585301889250,10922,,,,,,,,MISC-IND,41,352674387290733.0
30-04-2015,1237.506,1237.493,1180.482,1207.89,293922952,-29.616,1237.506,833837902100,11295,,,,,,,,MISC-IND,41,344234386674619.0
04-05-2015,1207.89,1253.904,1221.816,1241.84,275587125,33.95,1207.89,490658568500,11588,,,,,,,,MISC-IND,41,353909658890498.0
05-05-2015,1241.84,1266.965,1235.255,1266.965,244324096,25.125,1241.84,400284972400,9682,,,,,,,,MISC-IND,41,361069914277298.0
06-05-2015,1266.965,1280.845,1256.189,1277.426,239779707,10.461,1266.965,493460464970,18525,,,,,,,,MISC-IND,41,364051126240013.0
07-05-2015,1277.426,1282.948,1252.442,1254.44,159725670,-22.986,1277.426,260910517500,22823,,,,,,,,MISC-IND,41,357500581562897.0
08-05-2015,1254.44,1290.101,1265.111,1281.203,146040063,26.763,1254.44,173004569000,8856,,,,,,,,MISC-IND,41,365127524790442.0
11-05-2015,1281.203,1296.076,1270.644,1271.06,123616877,-10.143,1281.203,195830865900,9507,,,,,,,,MISC-IND,41,362236862855482.0
12-05-2015,1271.06,1294.155,1271.097,1280.083,442636793,9.023,1271.06,348320168250,15964,,,,,,,,MISC-IND,41,364808515282652.0
13-05-2015,1280.083,1316.879,1277.05,1302.732,581924783,22.649,1280.083,428309185575,19563,,,,,,,,MISC-IND,41,371263093791129.0
15-05-2015,1302.732,1331.524,1295.085,1299.111,244751574,-3.621,1302.732,440428194376,15557,,,,,,,,MISC-IND,41,370231269086918.0
18-05-2015,1299.111,1310.666,1288.613,1306.815,390294465,7.704,1299.111,296976575903,11975,,,,,,,,MISC-IND,41,372426799515226.0
19-05-2015,1306.815,1329.662,1307.509,1329.662,395194400,22.847,1306.815,429130307700,13669,,,,,,,,MISC-IND,41,378937785052947.0
20-05-2015,1329.662,1362.086,1326.325,1350.519,328385265,20.857,1329.662,330782562500,17776,,,,,,,,MISC-IND,41,384881966324132.0
21-05-2015,1350.519,1365.153,1333.67,1346.981,585659500,-3.538,1350.519,351540678800,10827,,,,,,,,MISC-IND,41,383873561669894.0
22-05-2015,1346.981,1347.408,1310.94,1310.94,549913004,-36.041,1346.981,479868644892,10368,,,,,,,,MISC-IND,41,373602241874706.0
25-05-2015,1310.94,1328.961,1307.039,1309.757,254255400,-1.183,1310.94,427181936600,11256,,,,,,,,MISC-IND,41,373265020035411.0
26-05-2015,1309.757,1329.095,1300.942,1300.942,208104400,-8.815,1309.757,341636849800,11015,,,,,,,,MISC-IND,41,370752934464496.0
27-05-2015,1300.942,1315.71,1289.63,1289.63,187843771,-11.312,1300.942,306209964200,11129,,,,,,,,MISC-IND,41,367529138097375.0
28-05-2015,1289.63,1297.128,1278.279,1278.571,168755771,-11.059,1289.63,254124790395,14847,,,,,,,,MISC-IND,41,364377487934498.0
29-05-2015,1278.571,1285.877,1267.421,1267.421,226352867,-11.15,1278.571,383800647484,9652,,,,,,,,MISC-IND,41,361199770367935.0
01-06-2015,1267.421,1275.463,1256.62,1271.847,128429650,4.426,1267.421,167154141825,8270,,,,,,,,MISC-IND,41,362461349054840.0
03-06-2015,1271.847,1268.357,1224.318,1227.929,237145541,-43.918,1271.847,475153172017,13881,,,,,,,,MISC-IND,41,349945081735499.0
04-06-2015,1227.929,1232.148,1217.613,1220.619,129954428,-7.31,1227.929,360278586660,9295,,,,,,,,MISC-IND,41,347861825840378.0
05-06-2015,1220.619,1224.287,1205.999,1215.582,249588022,-5.037,1220.619,547505812650,16939,,,,,,,,MISC-IND,41,346426287778621.0
08-06-2015,1215.582,1217.742,1205.374,1205.588,214315281,-9.994,1215.582,214486207750,14940,,,,,,,,MISC-IND,41,343578191071044.0
09-06-2015,1205.588,1209.25,1148.294,1194.171,396028000,-11.417,1205.588,486137815000,14934,,,,,,,,MISC-IND,41,340324585912640.0
10-06-2015,1194.171,1209.586,1186.871,1186.871,328997800,-7.3,1194.171,276668745200,17419,,,,,,,,MISC-IND,41,338244136181078.0
11-06-2015,1186.871,1208.44,1184.691,1203.934,403840832,17.063,1186.871,461010832400,8313,,,,,,,,MISC-IND,41,343106875650574.0
12-06-2015,1203.934,1222.164,1202.843,1221.809,122767890,17.875,1203.934,403164421500,6606,,,,,,,,MISC-IND,41,348201021133737.0
15-06-2015,1221.809,1226.283,1182.207,1186.275,167032700,-35.534,1221.809,221785316100,7848,,,,,,,,MISC-IND,41,338074236171810.0
16-06-2015,1186.275,1204.71,1178.422,1204.71,304434122,18.435,1186.275,309451559850,12139,,,,,,,,MISC-IND,41,343327960200878.0
17-06-2015,1204.71,1221.471,1197.607,1210.975,226759694,6.265,1204.71,311594154250,12668,,,,,,,,MISC-IND,41,345113415729669.0
18-06-2015,1210.975,1218.461,1209.939,1214.023,276517302,3.048,1210.975,185303922250,14712,,,,,,,,MISC-IND,41,345981969568380.0
19-06-2015,1214.023,1229.389,1210.471,1215.963,449886174,1.94,1214.023,399840691850,13738,,,,,,,,MISC-IND,41,346534992340235.0
22-06-2015,1215.963,1228.521,1207.514,1207.712,112432974,-8.251,1215.963,154475921150,7063,,,,,,,,MISC-IND,41,344183659926499.0
23-06-2015,1207.712,1215.007,1182.266,1182.266,126851100,-25.446,1207.712,224112503700,9684,,,,,,,,MISC-IND,41,336931637153936.0
24-06-2015,1182.266,1204.512,1188.685,1199.333,234522677,17.067,1182.266,283822022253,9779,,,,,,,,MISC-IND,41,341795614554906.0
25-06-2015,1199.333,1192.334,1173.556,1184.76,135938265,-14.573,1199.333,219082467050,8877,,,,,,,,MISC-IND,41,337642435813812.0
26-06-2015,1184.76,1199.325,1177.592,1182.172,242270680,-2.588,1184.76,343981746456,8504,,,,,,,,MISC-IND,41,336904959432667.0
29-06-2015,1182.172,1194.173,1167.376,1188.237,117654210,6.065,1182.172,291341085850,9809,,,,,,,,MISC-IND,41,338633434817681.0
30-06-2015,1188.237,1221.356,1187.563,1221.356,405816074,33.119,1188.237,324399746400,15765,,,,,,,,MISC-IND,41,348071860045930.0
01-07-2015,1221.356,1232.14,1205.875,1213.599,216782679,-7.757,1221.356,262981006675,9072,,,,,,,,MISC-IND,41,345861187168640.0
02-07-2015,1213.599,1229.21,1217.281,1221.4,493122123,7.801,1213.599,329585541075,16847,,,,,,,,MISC-IND,41,348084520192495.0
03-07-2015,1221.4,1222.895,1211.399,1219.345,876109577,-2.055,1221.4,414041213375,21725,,,,,,,,MISC-IND,41,347498937844135.0
06-07-2015,1219.345,1216.141,1207.479,1211.023,353958700,-8.322,1219.345,212543086405,12472,,,,,,,,MISC-IND,41,345127281669397.0
07-07-2015,1211.023,1212.836,1189.536,1198.486,507744400,-12.537,1211.023,340157491300,22563,,,,,,,,MISC-IND,42,342830072484678.0
08-07-2015,1198.486,1192.027,1160.441,1164.499,893504600,-33.987,1198.486,589430723200,31234,,,,,,,,MISC-IND,42,333107974995078.0
09-07-2015,1164.499,1169.52,1149.058,1165.724,433167789,1.225,1164.499,321631771350,19376,,,,,,,,MISC-IND,42,333458213250019.0
10-07-2015,1165.724,1176.874,1152.466,1168.668,1145915900,2.944,1165.724,628068370800,36361,,,,,,,,MISC-IND,42,334300568449620.0
13-07-2015,1168.668,1190.416,1168.326,1185.902,326752360,17.234,1168.668,225655006905,16380,,,,,,,,MISC-IND,42,339230175379763.0
14-07-2015,1185.902,1197.13,1183.183,1190.381,416919100,4.479,1185.902,260805077900,18875,,,,,,,,MISC-IND,42,340511417718064.0
15-07-2015,1190.381,1183.407,1159.552,1180.637,503498531,-9.744,1190.381,282448540850,21741,,,,,,,,MISC-IND,42,337724283603345.0
22-07-2015,1180.637,1200.689,1171.364,1200.689,480221998,20.052,1180.637,483035738300,22544,,,,,,,,MISC-IND,42,343460269794859.0
23-07-2015,1200.689,1197.724,1180.645,1193.173,791643899,-7.516,1200.689,423239974425,25176,,,,,,,,MISC-IND,42,341310130879672.0
24-07-2015,1193.173,1186.353,1159.378,1162.623,561470300,-30.55,1193.173,371643111600,22217,,,,,,,,MISC-IND,42,332571395519945.0
27-07-2015,1162.623,1162.781,1131.846,1131.846,594557983,-30.777,1162.623,401860056330,20388,,,,,,,,MISC-IND,42,323767457902234.0
28-07-2015,1131.846,1142.706,1117.657,1121.58,400269601,-10.266,1131.846,280103227520,15115,,,,,,,,MISC-IND,42,320830944905505.0
29-07-2015,1121.58,1147.747,1128.971,1132.727,305476390,11.147,1121.58,275761162000,15539,,,,,,,,MISC-IND,42,324019388099957.0
30-07-2015,1132.727,1151.328,1133.745,1151.328,379845763,18.601,1132.727,251867344650,10440,,,,,,,,MISC-IND,42,329340328754764.0
31-07-2015,1151.328,1181.895,1133.588,1172.018,713676580,20.69,1151.328,524471428300,20843,,,,,,,,MISC-IND,42,335258723892271.0
03-08-2015,1172.018,1176.263,1144.499,1175.689,421067182,3.671,1172.018,442507329430,15181,,,,,,,,MISC-IND,42,336308822661280.0
04-08-2015,1175.689,1190.742,1161.731,1163.348,681722548,-12.341,1175.689,495584693100,22039,,,,,,,,MISC-IND,42,332778685511630.0
05-08-2015,1163.348,1190.527,1164.878,1184.559,964548628,21.211,1163.348,656028623030,34348,,,,,,,,MISC-IND,42,338846141489263.0
06-08-2015,1184.559,1194.684,1167.887,1175.395,373823350,-9.164,1184.559,373430346350,19986,,,,,,,,MISC-IND,42,336224614854938.0
07-08-2015,1175.395,1175.338,1141.415,1151.152,297273069,-24.243,1175.395,252366519354,14564,,,,,,,,MISC-IND,42,329289893341204.0
10-08-2015,1151.152,1148.161,1124.541,1136.234,602535839,-14.918,1151.152,434596064710,21258,,,,,,,,MISC-IND,42,325022557672069.0
11-08-2015,1136.234,1146.913,1079.334,1081.019,558619925,-55.215,1136.234,416383839475,24749,,,,,,,,MISC-IND,42,309228246867544.0
12-08-2015,1081.019,1070.07,1046.075,1057.496,451268700,-23.523,1081.019,357921915100,22836,,,,,,,,MISC-IND,42,302499389622397.0
13-08-2015,1057.496,1116.039,1057.626,1109.754,709654875,52.258,1057.496,383435345825,28698,,,,,,,,MISC-IND,42,317447834908715.0
14-08-2015,1109.754,1117.755,1084.565,1111.607,566035600,1.853,1109.754,410533079200,24413,,,,,,,,MISC-IND,42,317978048283184.0
18-08-2015,1111.607,1108.413,1067.039,1068.503,448824180,-43.104,1111.607,357148325900,24565,,,,,,,,MISC-IND,42,305648038593901.0
19-08-2015,1068.503,1077.954,1058.184,1068.667,438178264,0.164,1068.503,338318839050,23648,,,,,,,,MISC-IND,42,306729595327694.0
20-08-2015,1068.667,1079.801,1045.779,1072.114,265196692,3.447,1068.667,245522791500,17866,,,,,,,,MISC-IND,42,307718803854243.0
21-08-2015,1072.114,1059.165,1043.522,1048.976,337055024,-23.138,1072.114,416762330750,16794,,,,,,,,MISC-IND,42,301077937106085.0
24-08-2015,1048.976,1039.518,985.412,990.84,429501016,-58.136,1048.976,460662689650,24563,,,,,,,,MISC-IND,42,284391599973219.0
25-08-2015,990.84,1032.947,965.144,978.475,601329264,-12.365,990.84,588947990200,28360,,,,,,,,MISC-IND,42,280842582998486.0
26-08-2015,978.475,996.442,956.294,982.957,350634713,4.482,978.475,556374979066,24684,,,,,,,,MISC-IND,42,282129083672558.0
27-08-2015,982.957,1039.198,998.099,1014.689,426878168,31.732,982.957,668087920300,26371,,,,,,,,MISC-IND,42,291236697034694.0
28-08-2015,1014.689,1040.655,990.09,1008.306,285579288,-6.383,1014.689,394649561708,20302,,,,,,,,MISC-IND,42,289404735796454.0
31-08-2015,1008.306,1031.887,997.936,1031.887,154142479,23.581,1008.306,487239476053,12064,,,,,,,,MISC-IND,42,296172918863716.0
01-09-2015,1031.887,1029.152,998.352,998.352,413340739,-33.535,1031.887,320183458425,17301,,,,,,,,MISC-IND,42,286547710011011.0
02-09-2015,998.352,1037.406,986.98,1037.406,267508500,39.054,998.352,313584776400,18136,,,,,,,,MISC-IND,42,297756897500425.0
03-09-2015,1037.406,1063.452,1027.83,1063.452,288654600,26.046,1037.406,237412915500,19205,,,,,,,,MISC-IND,42,305232672229816.0
04-09-2015,1063.452,1071.225,1045,1071.225,242905542,7.773,1063.452,162648813132,30305,,,,,,,,MISC-IND,42,307463761666400.0
07-09-2015,1071.225,1067.699,1012.018,1018.812,152207598,-52.413,1071.225,210613202200,11536,,,,,,,,MISC-IND,42,292420231335049.0
08-09-2015,1018.812,1031.311,1007.698,1024.049,152508000,5.237,1018.812,155966436500,18173,,,,,,,,MISC-IND,42,293923122734364.0
09-09-2015,1024.049,1064.468,1035.016,1056.641,155281488,32.592,1024.049,217629127290,11458,,,,,,,,MISC-IND,42,303277809236036.0
10-09-2015,1056.641,1055.1,1024.179,1054.522,144178474,-2.119,1056.641,237994349950,9760,,,,,,,,MISC-IND,42,302669776148275.0
