Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
24-02-2015,2242.705,2245.904,2229.342,2236.492,757671330,-6.213,2242.705,305096314050,25542,,,,,,,,AGRI,21,153899334940904.0
25-02-2015,2236.492,2267.894,2237.936,2250.321,278292200,13.829,2236.492,203950379100,13864,,,,,,,,AGRI,21,154850982430115.0
26-02-2015,2250.321,2276.607,2256.56,2262.05,426305650,11.729,2250.321,463139263750,13905,,,,,,,,AGRI,21,155658092776854.0
27-02-2015,2262.05,2310.088,2264.682,2296.442,1050284631,34.392,2262.05,443149658000,24710,,,,,,,,AGRI,21,158024685774281.0
02-03-2015,2296.442,2316.918,2296.393,2316.259,703245803,19.817,2296.442,357023317350,16009,,,,,,,,AGRI,21,159388314238704.0
03-03-2015,2316.259,2332.448,2309.597,2319.182,459255674,2.923,2316.259,436667627160,15956,,,,,,,,AGRI,21,159589452697806.0
04-03-2015,2319.182,2333.498,2305.727,2329.969,328814547,10.787,2319.182,394751612002,15785,,,,,,,,AGRI,21,160331763462845.0
05-03-2015,2329.969,2345.814,2328.96,2334.42,553047700,4.451,2329.969,301633660200,12808,,,,,,,,AGRI,21,160638056023235.0
06-03-2015,2334.42,2344.787,2320.827,2336.363,446026700,1.943,2334.42,409253455200,11396,,,,,,,,AGRI,21,160771723482210.0
09-03-2015,2336.363,2351.623,2317.905,2351.623,779119995,15.26,2336.363,289894191475,12096,,,,,,,,AGRI,21,161821831283814.0
10-03-2015,2351.623,2362.283,2343.142,2355.002,608411278,3.379,2351.623,267759465260,13501,,,,,,,,AGRI,21,162054376701319.0
11-03-2015,2355.002,2357.176,2326.75,2351.893,538867267,-3.109,2355.002,293902481187,16129,,,,,,,,AGRI,21,161840439768183.0
12-03-2015,2351.893,2363.19,2319.368,2344.531,309381067,-7.362,2351.893,206139913232,12058,,,,,,,,AGRI,21,161333797531026.0
13-03-2015,2344.531,2346.939,2330.969,2346.939,262049686,2.408,2344.531,194254147330,13758,,,,,,,,AGRI,21,161499507900245.0
16-03-2015,2346.939,2380.601,2344.464,2352.752,276899303,5.813,2346.939,358000242775,15764,,,,,,,,AGRI,21,161899534122029.0
17-03-2015,2352.752,2370.753,2351.2,2365.072,319028864,12.32,2352.752,263071792100,13348,,,,,,,,AGRI,21,162747279184808.0
18-03-2015,2365.072,2362.189,2344.565,2348.141,345012100,-16.931,2365.072,241897930400,12881,,,,,,,,AGRI,21,161582204577132.0
19-03-2015,2348.141,2370.867,2342.427,2342.427,761066100,-5.714,2348.141,256275713000,13085,,,,,,,,AGRI,21,161189030204825.0
20-03-2015,2342.427,2359.737,2331.367,2331.367,439258700,-11.06,2342.427,226266964500,12365,,,,,,,,AGRI,21,160427981572455.0
23-03-2015,2331.367,2332.746,2279.691,2291.108,462373569,-40.259,2331.367,241849027450,15795,,,,,,,,AGRI,21,157657591952172.0
24-03-2015,2291.108,2300.255,2275.079,2283.8,381888915,-7.308,2291.108,208337192295,14412,,,,,,,,AGRI,21,157154724891673.0
25-03-2015,2283.8,2284.579,2224.855,2224.855,1450922685,-58.945,2283.8,382001603913,21651,,,,,,,,AGRI,21,153098560975911.0
26-03-2015,2224.855,2238.956,2180.989,2182.75,540728418,-42.105,2224.855,250008557520,19590,,,,,,,,AGRI,21,150201232748752.0
27-03-2015,2182.75,2221.159,2185.096,2221.159,280860800,38.409,2182.75,241814633129,17067,,,,,,,,AGRI,21,152844223439277.0
30-03-2015,2221.159,2261.605,2221.747,2261.605,451179948,40.446,2221.159,316269475300,14720,,,,,,,,AGRI,21,155627408526574.0
31-03-2015,2261.605,2299.779,2228.313,2299.779,341368454,38.174,2261.605,298445333000,21283,,,,,,,,AGRI,21,158254277111749.0
01-04-2015,2299.779,2303.574,2252.614,2252.614,402674364,-47.165,2299.779,228313043615,17541,,,,,,,,AGRI,21,155008718540934.0
02-04-2015,2252.614,2259.921,2240.135,2253.182,655542570,0.568,2252.614,315705438400,17778,,,,,,,,AGRI,21,155047812759544.0
06-04-2015,2253.182,2267.041,2246.422,2257.485,270843177,4.303,2253.182,170613308650,7328,,,,,,,,AGRI,21,155343904588109.0
07-04-2015,2257.485,2289.417,2263.472,2289.417,271077330,31.932,2257.485,263694834500,10599,,,,,,,,AGRI,21,157541283026743.0
08-04-2015,2289.417,2306.661,2285.533,2301.791,244696495,12.374,2289.417,323731044530,14000,,,,,,,,AGRI,21,158392752011186.0
09-04-2015,2301.791,2307.352,2284.743,2300.185,626447085,-1.606,2301.791,423514494260,17601,,,,,,,,AGRI,21,158282269576241.0
10-04-2015,2300.185,2312.427,2295.643,2304.042,246743150,3.857,2300.185,254938050200,17231,,,,,,,,AGRI,21,158547626409744.0
13-04-2015,2304.042,2309.348,2289.466,2290.604,381939405,-13.438,2304.042,227145074775,9923,,,,,,,,AGRI,21,157622963838203.0
14-04-2015,2290.604,2298.588,2255.443,2258.2,202240300,-32.404,2290.604,171826414200,10852,,,,,,,,AGRI,21,155393097524491.0
15-04-2015,2258.2,2267.416,2236.551,2251.634,1080284975,-6.566,2258.2,333066041600,11932,,,,,,,,AGRI,21,154941276137911.0
16-04-2015,2251.634,2266.084,2222.971,2229.364,820223040,-22.27,2251.634,309481517200,18206,,,,,,,,AGRI,21,153408832665516.0
17-04-2015,2229.364,2264.345,2228.88,2255.793,474737976,26.429,2229.364,253687474710,12329,,,,,,,,AGRI,21,155227464488995.0
20-04-2015,2255.793,2260.219,2230.464,2230.464,916402930,-25.329,2255.793,362255466500,15052,,,,,,,,AGRI,21,153484512637031.0
21-04-2015,2230.464,2255.022,2207.435,2252.921,1183496099,22.457,2230.464,424660797160,22980,,,,,,,,AGRI,21,155029855984065.0
22-04-2015,2252.921,2259.658,2202.233,2207.323,921675400,-45.598,2252.921,313654307800,16763,,,,,,,,AGRI,21,151892171089318.0
23-04-2015,2207.323,2222.46,2204.278,2205.643,625842600,-1.68,2207.323,447600101500,15965,,,,,,,,AGRI,21,151776555428131.0
24-04-2015,2205.643,2216.731,2134.003,2134.003,421899597,-71.64,2205.643,277898153360,10653,,,,,,,,AGRI,21,146846763098947.0
27-04-2015,2134.003,2126.299,1993.097,2003.687,839552842,-130.316,2134.003,296133985400,17462,,,,,,,,AGRI,21,137879357635346.0
28-04-2015,2003.687,2029.27,1982.359,2029.27,326694370,25.583,2003.687,211763979590,12843,,,,,,,,AGRI,21,139639843415881.0
29-04-2015,2029.27,2035.813,1971.033,1999.481,670211400,-29.789,2029.27,200676991600,18831,,,,,,,,AGRI,21,137589961159555.0
30-04-2015,1999.481,2006.259,1979.626,2004.784,352014362,5.303,1999.481,161702083940,13141,,,,,,,,AGRI,21,137954862374705.0
04-05-2015,2004.784,2004.288,1940.436,1981.456,335049040,-23.328,2004.784,104200393270,14858,,,,,,,,AGRI,21,136349564111296.0
05-05-2015,1981.456,2016.631,1982.898,2011.912,296956954,30.456,1981.456,137812335800,14200,,,,,,,,AGRI,21,138445354714103.0
06-05-2015,2011.912,2038.666,2003.14,2038.666,321096115,26.754,2011.912,273396847700,16146,,,,,,,,AGRI,21,140286386077832.0
07-05-2015,2038.666,2040.03,2009.109,2014.929,615004600,-23.737,2038.666,175041111500,17260,,,,,,,,AGRI,21,138652988345889.0
08-05-2015,2014.929,2041.011,2006.039,2026.462,819840913,11.533,2014.929,198225525200,14383,,,,,,,,AGRI,21,139446570297956.0
11-05-2015,2026.462,2082.878,2020.485,2026.351,2937042507,-0.111,2026.462,750702226900,13145,,,,,,,,AGRI,21,139438914070266.0
12-05-2015,2026.351,2183.303,2012.317,2183.303,518765187,156.952,2026.351,599669752220,26442,,,,,,,,AGRI,21,150239224600548.0
13-05-2015,2183.303,2265.889,2183.425,2251.847,684097052,68.544,2183.303,786028147000,34956,,,,,,,,AGRI,21,154955942155974.0
15-05-2015,2251.847,2289.097,2232.334,2289.097,366323756,37.25,2251.847,364426643560,19575,,,,,,,,AGRI,21,157519243388688.0
18-05-2015,2289.097,2284.928,2240.39,2249.913,235731546,-39.184,2289.097,295414389511,17864,,,,,,,,AGRI,21,154822885962612.0
19-05-2015,2249.913,2308.868,2242.186,2308.868,260264800,58.955,2249.913,301661671500,19548,,,,,,,,AGRI,21,158879718608370.0
20-05-2015,2308.868,2314.778,2276.531,2306.533,277908200,-2.335,2308.868,387493373200,16329,,,,,,,,AGRI,21,158719051013856.0
21-05-2015,2306.533,2313.43,2267.6,2275.907,857307000,-30.626,2306.533,1018216620600,18113,,,,,,,,AGRI,21,156611573320206.0
22-05-2015,2275.907,2298.631,2274.201,2278.887,380264900,2.98,2275.907,332788110700,17177,,,,,,,,AGRI,21,156816695660166.0
25-05-2015,2278.887,2341.426,2279.143,2329.343,772182300,50.456,2278.887,300052331300,21010,,,,,,,,AGRI,21,160288679215415.0
26-05-2015,2329.343,2372.304,2322.079,2358.043,562206900,28.7,2329.343,348919518300,19533,,,,,,,,AGRI,21,162263595136586.0
27-05-2015,2358.043,2355.922,2329.469,2347.131,708944800,-10.912,2358.043,352917455000,20828,,,,,,,,AGRI,21,161512750269694.0
28-05-2015,2347.131,2357.309,2323.585,2330.605,445330510,-16.526,2347.131,269652385850,16558,,,,,,,,AGRI,21,160375497313609.0
29-05-2015,2330.605,2350.236,2287.679,2316.751,840709420,-13.854,2330.605,995482597400,18294,,,,,,,,AGRI,21,159422209092053.0
01-06-2015,2316.751,2332.268,2298.551,2326.717,505187154,9.966,2316.751,287878906775,17528,,,,,,,,AGRI,21,160107986199144.0
03-06-2015,2326.717,2365.972,2331.403,2333.905,468645865,7.188,2326.717,358468402425,19308,,,,,,,,AGRI,21,160602589188603.0
04-06-2015,2333.905,2339.042,2239.03,2292.165,396371834,-41.74,2333.905,325142991690,16609,,,,,,,,AGRI,21,157730325440593.0
