Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
27-01-2015,549.576,554.235,548.895,554.035,1329608123,4.459,549.576,1214276052945,38259,,,,,,,,PROPERTY,54,379990239949381.0
28-01-2015,554.035,552.689,547.823,552.142,1729369520,-1.893,554.035,1772728497512,36428,,,,,,,,PROPERTY,54,378692052528069.0
29-01-2015,552.142,556.575,551.422,555.877,1359185598,3.735,552.142,1076574572305,39051,,,,,,,,PROPERTY,54,381253607150833.0
30-01-2015,555.877,563.089,557.287,561.641,1681441388,5.764,555.877,1373184763462,43763,,,,,,,,PROPERTY,54,385207023265221.0
02-02-2015,561.641,560.97,557.823,558.385,1337577847,-3.256,561.641,889702690471,36586,,,,,,,,PROPERTY,54,383072516435389.0
03-02-2015,558.385,572.488,559.676,569.247,1954925188,10.862,558.385,1576639226829,63490,,,,,,,,PROPERTY,54,390529892675522.0
04-02-2015,569.247,577.181,563.019,563.975,2254180042,-5.272,569.247,2178177870514,77116,,,,,,,,PROPERTY,54,386922518076804.0
05-02-2015,563.975,569.115,560.317,562.715,1223559007,-1.26,563.975,1317242382358,54259,,,,,,,,PROPERTY,54,386057933095550.0
06-02-2015,562.715,570.689,563.264,570.689,1575415409,7.974,562.715,1062553728502,42625,,,,,,,,PROPERTY,54,391528827983707.0
09-02-2015,570.689,575.335,570.465,571.011,1627614400,0.322,570.689,1090585197543,43283,,,,,,,,PROPERTY,54,391750838006936.0
10-02-2015,571.011,572.802,566.266,567.817,1489634513,-3.194,571.011,826919670140,37647,,,,,,,,PROPERTY,54,389566011987428.0
11-02-2015,567.817,571.032,560.044,563.885,1403464114,-3.932,567.817,997622639638,43078,,,,,,,,PROPERTY,54,386868282050381.0
12-02-2015,563.885,565.343,556.836,558.532,1326115038,-5.353,563.885,789541392344,39168,,,,,,,,PROPERTY,54,383196297128472.0
13-02-2015,558.532,562.056,557.94,559.415,1066740915,0.883,558.532,759089687384,29196,,,,,,,,PROPERTY,54,383806278914949.0
16-02-2015,559.415,562.053,550.889,552.098,1162523310,-7.317,559.415,813595819237,37151,,,,,,,,PROPERTY,54,378865583195929.0
17-02-2015,552.098,554.35,549.722,551.94,1130154360,-0.158,552.098,764674520877,29193,,,,,,,,PROPERTY,54,378758981061223.0
18-02-2015,551.94,570.997,556.759,569.442,2546881541,17.502,551.94,1922679726565,60476,,,,,,,,PROPERTY,54,390772580979743.0
20-02-2015,569.442,577.337,570.662,574.076,1860131956,4.634,569.442,1383140514114,48346,,,,,,,,PROPERTY,54,393956965348403.0
23-02-2015,574.076,577.912,569.995,570.538,1957615352,-3.538,574.076,1279112750646,46875,,,,,,,,PROPERTY,54,391529295543811.0
24-02-2015,570.538,573.935,569.816,571.676,2005051638,1.138,570.538,1151808817862,38690,,,,,,,,PROPERTY,54,392310039115720.0
25-02-2015,571.676,578.197,574.093,574.846,1783010298,3.17,571.676,1070124423171,44433,,,,,,,,PROPERTY,54,394485557884282.0
26-02-2015,574.846,580.841,573.22,580.163,1422185401,5.317,574.846,1039785823223,42479,,,,,,,,PROPERTY,54,398134338195517.0
27-02-2015,580.163,582.607,579.512,580.706,1426337969,0.543,580.163,904703205668,30773,,,,,,,,PROPERTY,54,398508693135509.0
02-03-2015,580.706,581.812,575.643,576.995,1443855305,-3.711,580.706,923034224565,30017,,,,,,,,PROPERTY,54,395964354299045.0
03-03-2015,576.995,578.64,570.666,571.325,1326349221,-5.67,576.995,857049112603,39912,,,,,,,,PROPERTY,54,392076033781181.0
04-03-2015,571.325,572.3,561.45,567.088,1321362256,-4.237,571.325,967060136040,44156,,,,,,,,PROPERTY,54,389168214075547.0
05-03-2015,567.088,567.209,560.229,561.052,1071532609,-6.036,567.088,817834193211,35636,,,,,,,,PROPERTY,54,385025519091505.0
06-03-2015,561.052,562.013,553.659,559.161,1607464838,-1.891,561.052,1253986172879,39268,,,,,,,,PROPERTY,54,383731072463878.0
09-03-2015,559.161,556.571,543.477,546.429,1320238567,-12.732,559.161,1072167418230,52609,,,,,,,,PROPERTY,54,374993796630693.0
10-03-2015,546.429,552.091,540.11,549.372,1533643852,2.943,546.429,1182299638489,50208,,,,,,,,PROPERTY,54,377013747827969.0
11-03-2015,549.372,546.188,536.193,538.543,1738575880,-10.829,549.372,1476459840669,59403,,,,,,,,PROPERTY,54,369582356730320.0
12-03-2015,538.543,540.606,534.951,538.765,1295668857,0.222,538.543,1106477492402,42753,,,,,,,,PROPERTY,54,369734319614234.0
13-03-2015,538.765,543.757,536.131,538.872,1204432362,0.107,538.765,964830016796,43606,,,,,,,,PROPERTY,54,369808058629469.0
16-03-2015,538.872,538.414,532.732,536.587,965322232,-2.285,538.872,615459147875,31350,,,,,,,,PROPERTY,54,368240464384187.0
17-03-2015,536.587,543.747,535.336,543.348,1526110816,6.761,536.587,1134317302337,47955,,,,,,,,PROPERTY,54,372879832835307.0
18-03-2015,543.348,545.353,539.436,542.693,1301053894,-0.655,543.348,1153858569487,40919,,,,,,,,PROPERTY,54,372430426643020.0
19-03-2015,542.693,552.609,547.119,552.081,1696818019,9.388,542.693,1464776380505,52055,,,,,,,,PROPERTY,54,378872971242399.0
20-03-2015,552.081,555.356,546.915,554.666,1633866273,2.585,552.081,1318246647196,50247,,,,,,,,PROPERTY,54,380647562654465.0
23-03-2015,554.666,557.798,548.863,550.33,1048902206,-4.336,554.666,848596191978,31105,,,,,,,,PROPERTY,54,377671707499130.0
24-03-2015,550.33,551.9,546.878,550.214,924283103,-0.116,550.33,718062782009,32022,,,,,,,,PROPERTY,54,377591792634052.0
25-03-2015,550.214,549.397,541.053,542.927,1097353661,-7.287,550.214,855970574660,32090,,,,,,,,PROPERTY,54,372591244309660.0
26-03-2015,542.927,542.833,534.746,537.512,1531995958,-5.415,542.927,984553120485,41285,,,,,,,,PROPERTY,54,368875413328470.0
27-03-2015,537.512,542.967,537.564,540.925,1299190869,3.413,537.512,802397765874,31527,,,,,,,,PROPERTY,54,371217274604867.0
30-03-2015,540.925,553.201,542.807,553.201,1426919237,12.276,540.925,821059844367,33299,,,,,,,,PROPERTY,54,379641635955166.0
31-03-2015,553.201,563.181,555.897,560.941,1994688672,7.74,553.201,1239120969239,57843,,,,,,,,PROPERTY,54,384953892406890.0
01-04-2015,560.941,562.443,557.706,562.012,1129450036,1.071,560.941,831596347915,43632,,,,,,,,PROPERTY,54,385689172266079.0
02-04-2015,562.012,565.141,559.078,559.106,1514811577,-2.906,562.012,1164568104120,41761,,,,,,,,PROPERTY,54,383695743278071.0
06-04-2015,559.106,562.671,558.44,559.608,1189973920,0.502,559.106,852688816450,31929,,,,,,,,PROPERTY,54,384040274200892.0
07-04-2015,559.608,577.68,560.229,577.193,1709906818,17.585,559.608,1283351853080,62731,,,,,,,,PROPERTY,54,396108219606000.0
08-04-2015,577.193,580.049,572.861,573.883,1379422413,-3.31,577.193,1144037631469,45998,,,,,,,,PROPERTY,54,393837031901712.0
09-04-2015,573.883,576.688,572.626,573.943,1731028448,0.06,573.883,747608720732,33279,,,,,,,,PROPERTY,54,393878675317245.0
10-04-2015,573.943,576.351,572.531,573.554,1040215701,-0.389,573.943,667461344502,25892,,,,,,,,PROPERTY,54,393617095591000.0
13-04-2015,573.554,571.37,567.685,569.717,1318063550,-3.837,573.554,893083233260,33671,,,,,,,,PROPERTY,54,390984040511047.0
14-04-2015,569.717,571.865,566.291,567.549,1170290484,-2.168,569.717,872186976220,36130,,,,,,,,PROPERTY,54,391300585917758.0
15-04-2015,567.549,575.627,565.566,575.627,1277106046,8.078,567.549,859054567798,34437,,,,,,,,PROPERTY,54,396869877868473.0
